Kategooria;Mark;Mudel;Keretüüp;Esm reg aasta;Mootori tüüp;Mootori võimsus;Mootori maht;CO2;Istekohti;Telgi kokku;Registrimass;Tühimass;Täismass;Värv;Maakond;Linn;Tüüp;Arv;Kuu
M1;SUBARU;OUTBACK;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;129;2498;166;5;2;2100;1685;;ROHELINE;HARJU MAAKOND;Tallinn;Füüsiline;2;8
M1;SUBARU;OUTBACK;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;129;2498;166;5;2;2100;1685;;TUMEHALL;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;SUBARU;OUTBACK;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;129;2498;166;5;2;2100;1666;;TUMEHALL;HARJU MAAKOND;Tallinn;Juriidiline;1;8
M1;SUBARU;OUTBACK;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;129;2498;166;5;2;2100;1667;;KULDNE;HARJU MAAKOND;Tallinn;Juriidiline;1;8
M1;SUBARU;OUTBACK;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;129;2498;166;5;2;2100;1667;;TUMEHALL;IDA-VIRU MAAKOND;Kohtla-Järve linn;Juriidiline;1;8
M1;SUBARU;OUTBACK;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;129;2498;166;5;2;2100;1682;;MUST;VILJANDI MAAKOND;Määramata;Juriidiline;1;8
M1;SUBARU;OUTBACK;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;129;2498;166;5;2;2100;1682;;TUMEHALL;TARTU MAAKOND;Tartu linn;Juriidiline;1;8
M1;SUBARU;OUTBACK;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;129;2498;166;5;2;2100;1685;;MUST;HARJU MAAKOND;Määramata;Juriidiline;1;8
M1;SUBARU;OUTBACK;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;129;2498;166;5;2;2100;1685;;TUMEHALL;VÕRU MAAKOND;Määramata;Juriidiline;1;8
M1;SUBARU;OUTBACK;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;129;2498;166;5;2;2100;1706;;TUMESININE;HARJU MAAKOND;Tallinn;Juriidiline;1;8
M1;SUBARU;XV;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;84;1600;157;5;2;1940;1501;;SININE;VILJANDI MAAKOND;Määramata;Füüsiline;1;8
M1;SUBARU;XV;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;84;1600;157;5;2;1940;1501;;VALGE;JÄRVA MAAKOND;Paide linn;Füüsiline;1;8
M1;SUBARU;XV;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;84;1600;157;5;2;1940;1504;;HALL;HARJU MAAKOND;Määramata;Füüsiline;1;8
M1;SUBARU;XV;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;84;1600;157;5;2;1940;1504;;HALL;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;SUBARU;XV;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;84;1600;157;5;2;1940;1504;;PUNANE;TARTU MAAKOND;Tartu linn;Füüsiline;1;8
M1;SUBARU;XV;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;84;1600;157;5;2;1940;1504;;TUMEHALL;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;SUBARU;XV;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;84;1600;157;5;2;1940;1504;;TUMEHALL;TARTU MAAKOND;Tartu linn;Füüsiline;1;8
M1;SUBARU;XV;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;84;1600;157;5;2;1940;1504;;TUMEHALL;HARJU MAAKOND;Tallinn;Juriidiline;1;8
M1;SUZUKI;IGNIS;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;66;1242;106;4;2;1330;991;;SININE;IDA-VIRU MAAKOND;Narva linn;Füüsiline;1;8
M1;SUZUKI;SWIFT;LUUKPÄRA;2020;BENSIIN_HYBRIID;66;1242;101;5;2;1405;1053;;HALL;IDA-VIRU MAAKOND;Määramata;Füüsiline;1;8
M1;SUZUKI;SWIFT;LUUKPÄRA;2020;BENSIIN_HYBRIID;66;1242;101;5;2;1405;1053;;HOBEDANE;PÄRNU MAAKOND;Määramata;Füüsiline;1;8
M1;SUZUKI;VITARA;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;103;1373;131;5;2;1730;1237;;HOBEDANE;TARTU MAAKOND;Tartu linn;Füüsiline;1;8
M1;SUZUKI;VITARA;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;103;1373;131;5;2;1730;1237;;KOLLANE;JÕGEVA MAAKOND;Määramata;Füüsiline;1;8
M1;SUZUKI;VITARA;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;103;1373;131;5;2;1730;1237;;VALGE;RAPLA MAAKOND;Määramata;Füüsiline;1;8
M1;SUZUKI;VITARA;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;103;1373;141;5;2;1730;1328;;KOLLANE;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;CAMRY;SEDAAN;2020;BENSIIN_HYBRIID;131;2487;101;5;2;2100;1672;;HELEBEEZ;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;CAMRY;SEDAAN;2020;BENSIIN_HYBRIID;131;2487;101;5;2;2100;1672;;SININE;HARJU MAAKOND;Maardu linn;Füüsiline;1;8
M1;TOYOTA;CAMRY;SEDAAN;2020;BENSIIN_HYBRIID;131;2487;101;5;2;2100;1678;;MUST;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;CAMRY;SEDAAN;2020;BENSIIN_HYBRIID;131;2487;101;5;2;2100;1678;;MUST;PÄRNU MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;CAMRY;SEDAAN;2020;BENSIIN_HYBRIID;131;2487;101;5;2;2100;1694;;HOBEDANE;PÄRNU MAAKOND;Pärnu linn;Füüsiline;1;8
M1;TOYOTA;CAMRY;SEDAAN;2020;BENSIIN_HYBRIID;131;2487;101;5;2;2100;1694;;PRUUN;HARJU MAAKOND;Maardu linn;Füüsiline;1;8
M1;TOYOTA;CAMRY;SEDAAN;2020;BENSIIN_HYBRIID;131;2487;101;5;2;2100;1694;;VALGE;HARJU MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;CAMRY;SEDAAN;2020;BENSIIN_HYBRIID;131;2487;101;5;2;2100;1698;;MUST;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;CAMRY;SEDAAN;2020;BENSIIN_HYBRIID;131;2487;101;5;2;2100;1670;;MUST;HARJU MAAKOND;Tallinn;Juriidiline;1;8
M1;TOYOTA;CAMRY;SEDAAN;2020;BENSIIN_HYBRIID;131;2487;101;5;2;2100;1672;;PRUUN;HARJU MAAKOND;Määramata;Juriidiline;2;8
M1;TOYOTA;CAMRY;SEDAAN;2020;BENSIIN_HYBRIID;131;2487;101;5;2;2100;1672;;VALGE;VILJANDI MAAKOND;Määramata;Juriidiline;1;8
M1;TOYOTA;CAMRY;SEDAAN;2020;BENSIIN_HYBRIID;131;2487;101;5;2;2100;1678;;VALGE;IDA-VIRU MAAKOND;Määramata;Juriidiline;4;8
M1;TOYOTA;CAMRY;SEDAAN;2020;BENSIIN_HYBRIID;131;2487;101;5;2;2100;1682;;BEEZ;HARJU MAAKOND;Tallinn;Juriidiline;1;8
M1;TOYOTA;CAMRY;SEDAAN;2020;BENSIIN_HYBRIID;131;2487;101;5;2;2100;1682;;VALGE;HARJU MAAKOND;Tallinn;Juriidiline;1;8
M1;TOYOTA;CAMRY;SEDAAN;2020;BENSIIN_HYBRIID;131;2487;101;5;2;2100;1682;;VALGE;IDA-VIRU MAAKOND;Määramata;Juriidiline;1;8
M1;TOYOTA;CAMRY;SEDAAN;2020;BENSIIN_HYBRIID;131;2487;101;5;2;2100;1688;;MUST;HARJU MAAKOND;Määramata;Juriidiline;1;8
M1;TOYOTA;CAMRY;SEDAAN;2020;BENSIIN_HYBRIID;131;2487;101;5;2;2100;1694;;MUST;HARJU MAAKOND;Tallinn;Juriidiline;2;8
M1;TOYOTA;CAMRY;SEDAAN;2020;BENSIIN_HYBRIID;131;2487;101;5;2;2100;1694;;PRUUN;LÄÄNE-VIRU MAAKOND;Rakvere linn;Juriidiline;1;8
M1;TOYOTA;CAMRY;SEDAAN;2020;BENSIIN_HYBRIID;131;2487;101;5;2;2100;1707;;MUST;HARJU MAAKOND;Tallinn;Juriidiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1798;86;5;2;1860;1495;;HALL;TARTU MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1798;86;5;2;1860;1495;;HALL;VALGA MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1798;86;5;2;1860;1502;;HELESININE;IDA-VIRU MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1798;86;5;2;1860;1505;;HOBEDANE;SAARE MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1798;86;5;2;1860;1511;;VALGE;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1798;86;5;2;1860;1513;;PUNANE;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1798;91;5;2;1860;1507;;VALGE;HARJU MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;138;5;2;1845;1457;;MUST;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;138;5;2;1865;1465;;MUST;VÕRU MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;138;5;2;1865;1472;;HALL;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;138;5;2;1865;1473;;HALL;RAPLA MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;138;5;2;1865;1475;;HALL;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;138;5;2;1865;1475;;HALL;IDA-VIRU MAAKOND;Narva linn;Füüsiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;138;5;2;1865;1475;;HALL;LÄÄNE MAAKOND;Haapsalu linn;Füüsiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;138;5;2;1865;1475;;HELESININE;IDA-VIRU MAAKOND;Narva linn;Füüsiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;138;5;2;1865;1475;;MUST;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;138;5;2;1865;1475;;MUST;LÄÄNE-VIRU MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;138;5;2;1865;1475;;PUNANE;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;138;5;2;1865;1475;;PUNANE;SAARE MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;138;5;2;1865;1475;;SININE;HARJU MAAKOND;Tallinn;Füüsiline;2;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;138;5;2;1865;1475;;TUMEHALL;LÄÄNE-VIRU MAAKOND;Rakvere linn;Füüsiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;152;5;2;1930;1535;;MUST;TARTU MAAKOND;Tartu linn;Füüsiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1798;86;5;2;1860;1502;;HALL;HARJU MAAKOND;Tallinn;Juriidiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1798;86;5;2;1860;1505;;VALGE;SAARE MAAKOND;Määramata;Juriidiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1798;86;5;2;1860;1511;;PUNANE;HARJU MAAKOND;Tallinn;Juriidiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1798;91;5;2;1860;1507;;HALL;HARJU MAAKOND;Tallinn;Juriidiline;2;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1798;91;5;2;1860;1507;;MUST;HARJU MAAKOND;Tallinn;Juriidiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;138;5;2;1865;1473;;HALL;HARJU MAAKOND;Tallinn;Juriidiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;138;5;2;1865;1473;;SININE;MÄÄRAMATA;Määramata;Juriidiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;138;5;2;1865;1475;;HALL;HARJU MAAKOND;Tallinn;Juriidiline;2;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;138;5;2;1865;1475;;HALL;LÄÄNE-VIRU MAAKOND;Määramata;Juriidiline;1;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;138;5;2;1865;1475;;HOBEDANE;HARJU MAAKOND;Tallinn;Juriidiline;2;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;138;5;2;1865;1475;;TUMEHALL;HARJU MAAKOND;Tallinn;Juriidiline;2;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;138;5;2;1865;1477;;TUMEHALL;HARJU MAAKOND;Tallinn;Juriidiline;2;8
M1;TOYOTA;C-HR;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1798;86;5;2;1860;1502;;VALGE;HARJU MAAKOND;Tallinn;Riigi;8;8
M1;TOYOTA;COROLLA;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1798;83;5;2;1820;1360;;PUNANE;TARTU MAAKOND;Tartu linn;Füüsiline;1;8
M1;TOYOTA;COROLLA;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1798;83;5;2;1820;1427;;BEEZ;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;COROLLA;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1798;83;5;2;1820;1443;;HOBEDANE;HARJU MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;COROLLA;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;116;5;2;1840;1431;;HALL;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;COROLLA;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;116;5;2;1840;1431;;HOBEDANE;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;COROLLA;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;128;5;2;1820;1315;;HALL;VILJANDI MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;COROLLA;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;128;5;2;1820;1408;;HOBEDANE;IDA-VIRU MAAKOND;Narva linn;Füüsiline;1;8
M1;TOYOTA;COROLLA;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;128;5;2;1820;1408;;MUST;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;COROLLA;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1798;83;5;2;1820;1443;;HALL;HARJU MAAKOND;Tallinn;Juriidiline;1;8
M1;TOYOTA;COROLLA;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1798;83;5;2;1820;1443;;VALGE;PÄRNU MAAKOND;Pärnu linn;Juriidiline;1;8
M1;TOYOTA;COROLLA;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;116;5;2;1840;1431;;BEEZ;HARJU MAAKOND;Tallinn;Juriidiline;2;8
M1;TOYOTA;COROLLA;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;116;5;2;1840;1431;;HALL;HARJU MAAKOND;Tallinn;Juriidiline;1;8
M1;TOYOTA;COROLLA;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;85;1197;128;5;2;1820;1408;;MUST;MÄÄRAMATA;Määramata;Juriidiline;1;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_HYBRIID;72;1798;83;5;2;1835;1447;;HOBEDANE;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_HYBRIID;72;1798;87;5;2;1835;1385;;MUST;VALGA MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_KATALYSAATOR;97;1598;125;5;2;1830;1280;;HALL;VÕRU MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_KATALYSAATOR;97;1598;125;5;2;1830;1413;;BEEZ;HARJU MAAKOND;Tallinn;Füüsiline;2;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_KATALYSAATOR;97;1598;125;5;2;1830;1413;;HALL;HARJU MAAKOND;Maardu linn;Füüsiline;1;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_KATALYSAATOR;97;1598;125;5;2;1830;1413;;HALL;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_KATALYSAATOR;97;1598;125;5;2;1830;1413;;HOBEDANE;SAARE MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_KATALYSAATOR;97;1598;125;5;2;1830;1413;;MUST;HARJU MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_KATALYSAATOR;97;1598;125;5;2;1830;1413;;MUST;HARJU MAAKOND;Tallinn;Füüsiline;2;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_KATALYSAATOR;97;1598;125;5;2;1830;1413;;MUST;JÄRVA MAAKOND;Paide linn;Füüsiline;1;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_KATALYSAATOR;97;1598;125;5;2;1830;1415;;PUNANE;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_KATALYSAATOR;97;1598;127;5;2;1830;1419;;HALL;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_KATALYSAATOR;97;1598;130;5;2;1815;1398;;BEEZ;HARJU MAAKOND;Tallinn;Füüsiline;2;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_KATALYSAATOR;97;1598;130;5;2;1815;1398;;BEEZ;TARTU MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_KATALYSAATOR;97;1598;130;5;2;1815;1398;;BEEZ;VILJANDI MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_KATALYSAATOR;97;1598;130;5;2;1815;1398;;HALL;HARJU MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_KATALYSAATOR;97;1598;130;5;2;1815;1398;;HALL;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_KATALYSAATOR;97;1598;130;5;2;1815;1398;;HALL;LÄÄNE-VIRU MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_KATALYSAATOR;97;1598;130;5;2;1815;1398;;HOBEDANE;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_KATALYSAATOR;97;1598;130;5;2;1815;1398;;TUMEPRUUN;LÄÄNE-VIRU MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_KATALYSAATOR;97;1598;125;5;2;1830;1412;;BEEZ;HARJU MAAKOND;Tallinn;Juriidiline;1;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_KATALYSAATOR;97;1598;125;5;2;1830;1412;;VALGE;HARJU MAAKOND;Tallinn;Juriidiline;1;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_KATALYSAATOR;97;1598;125;5;2;1830;1415;;BEEZ;HARJU MAAKOND;Tallinn;Juriidiline;1;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_KATALYSAATOR;97;1598;130;5;2;1815;1398;;HALL;TARTU MAAKOND;Tartu linn;Juriidiline;2;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_KATALYSAATOR;97;1598;133;5;2;1830;1415;;BEEZ;HARJU MAAKOND;Määramata;Juriidiline;1;8
M1;TOYOTA;COROLLA;SEDAAN;2020;BENSIIN_KATALYSAATOR;97;1598;133;5;2;1830;1417;;BEEZ;HARJU MAAKOND;Määramata;Juriidiline;1;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_HYBRIID;72;1798;83;5;2;1835;1465;;BEEZ;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_HYBRIID;72;1798;83;5;2;1835;1465;;HALL;RAPLA MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_HYBRIID;72;1798;83;5;2;1835;1465;;HOBEDANE;HARJU MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_HYBRIID;72;1798;83;5;2;1835;1487;;BEEZ;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_HYBRIID;72;1798;83;5;2;1835;1487;;HOBEDANE;LÄÄNE-VIRU MAAKOND;Rakvere linn;Füüsiline;1;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_HYBRIID;72;1798;83;5;2;1835;1487;;MUST;IDA-VIRU MAAKOND;Narva linn;Füüsiline;1;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_HYBRIID;112;1987;89;5;2;1955;1603;;HALL;HARJU MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;85;1197;120;5;2;1870;1478;;HOBEDANE;HARJU MAAKOND;Tallinn;Füüsiline;3;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;85;1197;120;5;2;1870;1478;;MUST;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;85;1197;120;5;2;1870;1478;;TUMEPRUUN;VILJANDI MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;85;1197;120;5;2;1870;1499;;BEEZ;LÄÄNE-VIRU MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;85;1197;120;5;2;1870;1499;;TUMEPRUUN;HARJU MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;85;1197;132;5;2;1850;1380;;PRUUN;HARJU MAAKOND;Määramata;Füüsiline;1;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;85;1197;132;5;2;1850;1458;;BEEZ;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;85;1197;132;5;2;1850;1458;;HOBEDANE;HARJU MAAKOND;Tallinn;Füüsiline;1;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;85;1197;132;5;2;1850;1458;;MUST;JÄRVA MAAKOND;Paide linn;Füüsiline;1;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_HYBRIID;72;1798;83;5;2;1835;1487;;BEEZ;HARJU MAAKOND;Tallinn;Juriidiline;1;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_HYBRIID;72;1798;83;5;2;1835;1487;;HALL;HARJU MAAKOND;Määramata;Juriidiline;1;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_HYBRIID;72;1798;83;5;2;1835;1487;;HOBEDANE;HARJU MAAKOND;Tallinn;Juriidiline;2;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_HYBRIID;112;1987;89;5;2;1955;1567;;TUMEHALL;HARJU MAAKOND;Tallinn;Juriidiline;1;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;85;1197;120;5;2;1870;1390;;HALL;VILJANDI MAAKOND;Määramata;Juriidiline;1;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;85;1197;120;5;2;1870;1478;;HOBEDANE;HARJU MAAKOND;Tallinn;Juriidiline;1;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;85;1197;120;5;2;1870;1499;;MUST;SAARE MAAKOND;Määramata;Juriidiline;1;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;85;1197;121;5;2;1870;1478;;BEEZ;HARJU MAAKOND;Tallinn;Juriidiline;2;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;85;1197;121;5;2;1870;1478;;MUST;HARJU MAAKOND;Tallinn;Juriidiline;1;8
M1;TOYOTA;COROLLA;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;85;1197;121;5;2;1870;1478;;TUMEPRUUN;HARJU MAAKOND;Tallinn;Juriidiline;4;8
